Date,Hour,Month,Month_Name,Week,DayOfWeek,Total_Imp,Total_Exp,Total_Flow,Net_Export,Ontario_Demand,Market_Demand
2025-01-17,4,1,Jan,3,Friday,157,2725,3046,2568,15782,18344
2025-01-17,5,1,Jan,3,Friday,142,2490,2817,2348,15913,18263
2025-01-17,6,1,Jan,3,Friday,374,2829,2930,2455,16419,19084
2025-01-17,7,1,Jan,3,Friday,801,2617,2318,1816,17386,19857
2025-01-17,8,1,Jan,3,Friday,1196,2821,2120,1625,18702,21377
2025-01-17,9,1,Jan,3,Friday,1436,2873,1887,1437,19236,21962
2025-01-17,10,1,Jan,3,Friday,933,2859,2486,1926,19245,21992
2025-01-17,11,1,Jan,3,Friday,1048,2922,2514,1874,19117,21943
2025-01-17,12,1,Jan,3,Friday,800,3043,2880,2243,18654,21571
2025-01-17,13,1,Jan,3,Friday,292,2568,2724,2276,18199,20656
2025-01-17,14,1,Jan,3,Friday,82,2589,2965,2507,18119,20589
2025-01-17,15,1,Jan,3,Friday,68,2464,2832,2396,18140,20476
2025-01-17,16,1,Jan,3,Friday,19,2078,2583,2059,18340,20285
2025-01-17,17,1,Jan,3,Friday,352,2016,2246,1664,19009,20896
2025-01-17,18,1,Jan,3,Friday,302,2142,2442,1840,19632,21651
2025-01-17,19,1,Jan,3,Friday,469,2700,2743,2231,19137,21691
2025-01-17,20,1,Jan,3,Friday,83,2741,3085,2658,18757,21358
2025-01-17,21,1,Jan,3,Friday,9,3018,3466,3009,18438,21309
2025-01-17,22,1,Jan,3,Friday,9,3223,3708,3214,17961,21013
2025-01-17,23,1,Jan,3,Friday,9,2713,3243,2704,17016,19578
2025-01-17,24,1,Jan,3,Friday,27,2725,3184,2698,16111,18675
2025-01-18,1,1,Jan,3,Saturday,27,2595,3030,2568,15371,17813
2025-01-18,2,1,Jan,3,Saturday,167,2577,2882,2410,14903,17328
2025-01-18,3,1,Jan,3,Saturday,167,2615,2894,2448,14681,17162
2025-01-18,4,1,Jan,3,Saturday,307,2996,3151,2689,14524,17380
2025-01-18,5,1,Jan,3,Saturday,307,3238,3327,2931,14584,17673
2025-01-18,6,1,Jan,3,Saturday,271,3382,3592,3111,15011,18244
2025-01-18,7,1,Jan,3,Saturday,356,3557,3641,3201,15586,18944
2025-01-18,8,1,Jan,3,Saturday,163,2443,2778,2280,16329,18624
2025-01-18,9,1,Jan,3,Saturday,149,2570,2982,2421,16969,19391
2025-01-18,10,1,Jan,3,Saturday,550,2671,2623,2121,17578,20082
2025-01-18,11,1,Jan,3,Saturday,152,2156,2439,2004,17976,20004
2025-01-18,12,1,Jan,3,Saturday,152,2288,2592,2136,18111,20251
2025-01-18,13,1,Jan,3,Saturday,99,2468,2862,2369,18227,20568
2025-01-18,14,1,Jan,3,Saturday,216,2981,3167,2765,18271,21104
2025-01-18,15,1,Jan,3,Saturday,160,3156,3644,2996,18363,21380
2025-01-18,16,1,Jan,3,Saturday,10,3207,3673,3197,18283,21329
2025-01-18,17,1,Jan,3,Saturday,81,2915,3240,2834,18603,21376
2025-01-18,18,1,Jan,3,Saturday,607,3104,2919,2497,19178,22128
2025-01-18,19,1,Jan,3,Saturday,401,3013,3102,2612,19341,22222
2025-01-18,20,1,Jan,3,Saturday,546,3392,3336,2846,19057,22283
2025-01-18,21,1,Jan,3,Saturday,221,2995,3328,2774,18675,21513
2025-01-18,22,1,Jan,3,Saturday,154,2766,3264,2612,18162,20766
2025-01-18,23,1,Jan,3,Saturday,292,2391,2679,2099,17272,19535
2025-01-18,24,1,Jan,3,Saturday,310,2845,2963,2535,16423,19111
2025-01-19,1,1,Jan,3,Sunday,86,2734,3139,2648,16129,18722
2025-01-19,2,1,Jan,3,Sunday,160,2893,3241,2733,16001,18739
2025-01-19,3,1,Jan,3,Sunday,167,2658,3156,2491,15950,18490
2025-01-19,4,1,Jan,3,Sunday,167,2552,2867,2385,15803,18196
2025-01-19,5,1,Jan,3,Sunday,173,2226,2518,2053,15839,17918
2025-01-19,6,1,Jan,3,Sunday,252,2113,2292,1861,16010,17970
2025-01-19,7,1,Jan,3,Sunday,10,1929,2254,1919,16194,17997
2025-01-19,8,1,Jan,3,Sunday,474,2113,2008,1639,16972,18951
2025-01-19,9,1,Jan,3,Sunday,473,2047,2006,1574,17738,19653
2025-01-19,10,1,Jan,3,Sunday,659,1914,1706,1255,18208,19997
2025-01-19,11,1,Jan,3,Sunday,1111,1818,1185,707,18637,20326
2025-01-19,12,1,Jan,3,Sunday,1370,1765,928,395,18871,20516
2025-01-19,13,1,Jan,3,Sunday,1676,1878,764,202,18866,20609
2025-01-19,14,1,Jan,3,Sunday,1718,1836,570,118,18616,20329
2025-01-19,15,1,Jan,3,Sunday,1602,1885,720,283,18743,20521
2025-01-19,16,1,Jan,3,Sunday,2302,2273,424,-29,19059,21225
2025-01-19,17,1,Jan,3,Sunday,2867,2678,258,-189,19786,22335
2025-01-19,18,1,Jan,3,Sunday,2840,2780,550,-60,20828,23508
2025-01-19,19,1,Jan,3,Sunday,2907,3336,996,429,20746,23948
2025-01-19,20,1,Jan,3,Sunday,2839,3249,1092,410,20266,23377
2025-01-19,21,1,Jan,3,Sunday,2661,3190,1076,529,19469,22528
2025-01-19,22,1,Jan,3,Sunday,2481,3263,1346,782,18720,21846
2025-01-19,23,1,Jan,3,Sunday,2243,3241,1445,998,17922,21042
2025-01-19,24,1,Jan,3,Sunday,2159,3601,1863,1442,17221,20696
2025-01-20,1,1,Jan,4,Monday,2173,3813,2136,1640,16883,20569
2025-01-20,2,1,Jan,4,Monday,2181,4037,2235,1856,16590,20495
2025-01-20,3,1,Jan,4,Monday,1994,4120,2645,2126,16892,20880
2025-01-20,4,1,Jan,4,Monday,1771,4249,3007,2478,16966,21081
2025-01-20,5,1,Jan,4,Monday,1626,4205,2967,2579,17050,21120
2025-01-20,6,1,Jan,4,Monday,1841,4137,2757,2296,17715,21721
2025-01-20,7,1,Jan,4,Monday,2411,4239,2370,1828,19001,23111
2025-01-20,8,1,Jan,4,Monday,2530,4394,2314,1864,20305,24550
2025-01-20,9,1,Jan,4,Monday,2600,3996,1912,1396,20459,24332
2025-01-20,10,1,Jan,4,Monday,2307,4097,2235,1790,20257,24220
2025-01-20,11,1,Jan,4,Monday,1485,3716,2735,2231,20080,23682
2025-01-20,12,1,Jan,4,Monday,1104,3756,3122,2652,19547,23169
2025-01-20,13,1,Jan,4,Monday,910,3574,3113,2664,19350,22809
2025-01-20,14,1,Jan,4,Monday,913,3858,3374,2945,19557,23287
2025-01-20,15,1,Jan,4,Monday,857,3786,3351,2929,19650,23323
2025-01-20,16,1,Jan,4,Monday,1931,3948,2477,2017,19977,23797
2025-01-20,17,1,Jan,4,Monday,2582,3950,1876,1368,20707,24531
2025-01-20,18,1,Jan,4,Monday,2027,3927,2302,1900,21579,25391
2025-01-20,19,1,Jan,4,Monday,1952,4191,2857,2239,21701,25767
2025-01-20,20,1,Jan,4,Monday,1862,4378,2991,2516,21422,25658
2025-01-20,21,1,Jan,4,Monday,1362,4177,3400,2815,21164,25200
2025-01-20,22,1,Jan,4,Monday,1000,4038,3497,3038,20321,24226
2025-01-20,23,1,Jan,4,Monday,900,3985,3713,3085,19287,23134
2025-01-20,24,1,Jan,4,Monday,517,3684,3709,3167,18398,21979
2025-01-21,1,1,Jan,4,Tuesday,585,4173,3973,3588,17643,21713
2025-01-21,2,1,Jan,4,Tuesday,480,4390,4290,3910,17399,21720
2025-01-21,3,1,Jan,4,Tuesday,397,4315,4262,3918,17408,21636
2025-01-21,4,1,Jan,4,Tuesday,400,4175,4094,3775,17484,21552
2025-01-21,5,1,Jan,4,Tuesday,504,4177,4041,3673,17795,21844
2025-01-21,6,1,Jan,4,Tuesday,570,3776,3626,3206,18174,21842
2025-01-21,7,1,Jan,4,Tuesday,1078,3901,3232,2823,19142,22944
2025-01-21,8,1,Jan,4,Tuesday,1552,4122,3054,2570,20579,24578
2025-01-21,9,1,Jan,4,Tuesday,1384,3858,2939,2474,20822,24574
2025-01-21,10,1,Jan,4,Tuesday,1307,3856,3080,2549,20301,24040
2025-01-21,11,1,Jan,4,Tuesday,1195,3413,2742,2218,19958,23279
2025-01-21,12,1,Jan,4,Tuesday,755,3564,3285,2809,19711,23167
2025-01-21,13,1,Jan,4,Tuesday,829,3887,3546,3058,19547,23323
2025-01-21,14,1,Jan,4,Tuesday,969,4087,3658,3118,19452,23410
2025-01-21,15,1,Jan,4,Tuesday,1128,3851,3164,2723,19736,23464
2025-01-21,16,1,Jan,4,Tuesday,1012,4010,3554,2998,20202,24083
2025-01-21,17,1,Jan,4,Tuesday,1620,3892,2792,2272,20785,24552
2025-01-21,18,1,Jan,4,Tuesday,2318,3947,2239,1629,21602,25407
2025-01-21,19,1,Jan,4,Tuesday,1660,3671,2541,2011,21575,25122
2025-01-21,20,1,Jan,4,Tuesday,1442,3759,2865,2317,21407,25034
2025-01-21,21,1,Jan,4,Tuesday,1474,3778,2757,2304,20997,24651
2025-01-21,22,1,Jan,4,Tuesday,1232,4155,3447,2923,20486,24496
2025-01-21,23,1,Jan,4,Tuesday,790,3801,3563,3011,19470,23155
2025-01-21,24,1,Jan,4,Tuesday,1025,4032,3571,3007,18611,22505
2025-01-22,1,1,Jan,4,Wednesday,316,3761,3866,3445,18111,21733
2025-01-22,2,1,Jan,4,Wednesday,165,3640,3982,3475,17909,21427
2025-01-22,3,1,Jan,4,Wednesday,138,3879,4191,3741,17706,21457
2025-01-22,4,1,Jan,4,Wednesday,560,4059,4026,3499,17709,21639
2025-01-22,5,1,Jan,4,Wednesday,420,4096,4137,3676,17832,21784
2025-01-22,6,1,Jan,4,Wednesday,911,3731,3300,2820,18287,21893
2025-01-22,7,1,Jan,4,Wednesday,980,3937,3426,2957,19511,23305
2025-01-22,8,1,Jan,4,Wednesday,1196,3675,3154,2479,20965,24521
2025-01-22,9,1,Jan,4,Wednesday,1446,3837,3176,2391,20944,24663
2025-01-22,10,1,Jan,4,Wednesday,748,3784,3643,3036,20305,23986
2025-01-22,11,1,Jan,4,Wednesday,614,4185,3994,3571,20263,24343
2025-01-22,12,1,Jan,4,Wednesday,739,4541,4215,3802,20425,24819
2025-01-22,13,1,Jan,4,Wednesday,880,4151,3707,3271,20242,24268
2025-01-22,14,1,Jan,4,Wednesday,1109,4240,3583,3131,20394,24494
2025-01-22,15,1,Jan,4,Wednesday,807,4033,3655,3226,20532,24426
2025-01-22,16,1,Jan,4,Wednesday,1132,3899,3512,2767,21125,24906
2025-01-22,17,1,Jan,4,Wednesday,1693,4248,3020,2555,21183,25271
2025-01-22,18,1,Jan,4,Wednesday,1209,3664,2990,2455,21940,25475
2025-01-22,19,1,Jan,4,Wednesday,1028,3813,3404,2785,21656,25320
2025-01-22,20,1,Jan,4,Wednesday,829,3585,3245,2756,21407,24864
2025-01-22,21,1,Jan,4,Wednesday,693,3598,3423,2905,21199,24681
2025-01-22,22,1,Jan,4,Wednesday,869,4152,3805,3283,20469,24499
2025-01-22,23,1,Jan,4,Wednesday,689,4519,4423,3830,19457,23821
2025-01-22,24,1,Jan,4,Wednesday,270,3989,4287,3719,18388,22253
2025-01-23,1,1,Jan,4,Thursday,253,4049,4347,3796,17789,21712
2025-01-23,2,1,Jan,4,Thursday,220,3959,4308,3739,17393,21232
2025-01-23,3,1,Jan,4,Thursday,270,3972,4263,3702,17191,21068
2025-01-23,4,1,Jan,4,Thursday,220,4267,4565,4047,17206,21366
2025-01-23,5,1,Jan,4,Thursday,220,4186,4519,3966,17423,21509
2025-01-23,6,1,Jan,4,Thursday,352,4149,4328,3797,17928,21950
2025-01-23,7,1,Jan,4,Thursday,341,3381,3631,3040,18882,22181
2025-01-23,8,1,Jan,4,Thursday,709,3769,3555,3060,20156,23806
2025-01-23,9,1,Jan,4,Thursday,531,3341,3307,2810,20538,23776
2025-01-23,10,1,Jan,4,Thursday,789,3456,3247,2667,20558,23909
2025-01-23,11,1,Jan,4,Thursday,646,3074,2922,2428,20403,23397
2025-01-23,12,1,Jan,4,Thursday,1490,3425,2460,1935,20268,23582
2025-01-23,13,1,Jan,4,Thursday,784,3225,2875,2441,20137,23279
2025-01-23,14,1,Jan,4,Thursday,1163,3495,2885,2332,20080,23483
2025-01-23,15,1,Jan,4,Thursday,1041,3426,2943,2385,20078,23453
2025-01-23,16,1,Jan,4,Thursday,899,3850,3446,2951,20192,23935
2025-01-23,17,1,Jan,4,Thursday,1619,3676,2661,2057,20548,24123
2025-01-23,18,1,Jan,4,Thursday,1090,3617,3086,2527,21048,24582
2025-01-23,19,1,Jan,4,Thursday,597,3978,3952,3381,21064,24937
2025-01-23,20,1,Jan,4,Thursday,842,3727,3504,2885,20650,24294
2025-01-23,21,1,Jan,4,Thursday,536,3757,3833,3221,20271,23899
2025-01-23,22,1,Jan,4,Thursday,358,3093,3281,2735,19651,22641
2025-01-23,23,1,Jan,4,Thursday,474,3373,3468,2899,18807,22084
2025-01-23,24,1,Jan,4,Thursday,664,3916,3781,3252,17814,21589
2025-01-24,1,1,Jan,4,Friday,20,3533,4113,3513,17223,20634
2025-01-24,2,1,Jan,4,Friday,80,3394,3843,3314,16798,20060
2025-01-24,3,1,Jan,4,Friday,20,3227,3707,3207,16782,19867
2025-01-24,4,1,Jan,4,Friday,48,3005,3498,2957,16892,19785
2025-01-24,5,1,Jan,4,Friday,70,3414,3827,3344,17140,20426
2025-01-24,6,1,Jan,4,Friday,370,3686,3949,3316,17820,21367
2025-01-24,7,1,Jan,4,Friday,319,3137,3408,2818,18708,21731
2025-01-24,8,1,Jan,4,Friday,639,3355,3309,2716,20280,23501
2025-01-24,9,1,Jan,4,Friday,442,3058,3170,2616,20608,23540
2025-01-24,10,1,Jan,4,Friday,655,2869,2805,2214,20595,23355
2025-01-24,11,1,Jan,4,Friday,404,3152,3379,2748,20346,23358
2025-01-24,12,1,Jan,4,Friday,640,2720,2592,2080,19584,22164
2025-01-24,13,1,Jan,4,Friday,837,2302,2020,1465,19348,21513
2025-01-24,14,1,Jan,4,Friday,478,1934,1945,1456,19416,21217
2025-01-24,15,1,Jan,4,Friday,500,1753,1744,1253,19502,21135
2025-01-24,16,1,Jan,4,Friday,1030,2065,1661,1035,19820,21760
2025-01-24,17,1,Jan,4,Friday,1122,2221,1640,1099,20439,22514
2025-01-24,18,1,Jan,4,Friday,985,1974,1573,989,21117,22950
2025-01-24,19,1,Jan,4,Friday,150,1775,2240,1625,21019,22677
2025-01-24,20,1,Jan,4,Friday,457,2173,2233,1716,20566,22606
2025-01-24,21,1,Jan,4,Friday,230,2283,2604,2053,20248,22400
2025-01-24,22,1,Jan,4,Friday,95,2495,2916,2400,19663,22031
2025-01-24,23,1,Jan,4,Friday,9,2612,3158,2603,18756,21233
2025-01-24,24,1,Jan,4,Friday,220,2805,3249,2585,17851,20513
2025-01-25,1,1,Jan,4,Saturday,320,2711,2902,2391,17018,19598
2025-01-25,2,1,Jan,4,Saturday,153,2918,3322,2765,16617,19406
2025-01-25,3,1,Jan,4,Saturday,20,3293,3833,3273,16439,19594
2025-01-25,4,1,Jan,4,Saturday,20,3411,3954,3391,16330,19599
2025-01-25,5,1,Jan,4,Saturday,31,3294,3863,3263,16251,19400
2025-01-25,6,1,Jan,4,Saturday,20,3366,3854,3346,16398,19628
2025-01-25,7,1,Jan,4,Saturday,9,3675,3898,3666,16873,20408
2025-01-25,8,1,Jan,4,Saturday,9,4041,4138,4032,17625,21504
2025-01-25,9,1,Jan,4,Saturday,9,3895,3986,3886,18292,22009
2025-01-25,10,1,Jan,4,Saturday,9,3338,3474,3329,18693,21883
2025-01-25,11,1,Jan,4,Saturday,9,3365,3441,3356,18948,22147
2025-01-25,12,1,Jan,4,Saturday,10,3059,3197,3049,19008,21921
2025-01-25,13,1,Jan,4,Saturday,10,3172,3291,3162,18695,21706
2025-01-25,14,1,Jan,4,Saturday,9,2872,2926,2863,18334,21058
2025-01-25,15,1,Jan,4,Saturday,10,2898,2978,2888,18347,21101
2025-01-25,16,1,Jan,4,Saturday,10,3053,3206,3043,18542,21451
2025-01-25,17,1,Jan,4,Saturday,9,3126,3264,3117,19113,22084
2025-01-25,18,1,Jan,4,Saturday,10,3052,3196,3042,19600,22538
2025-01-25,19,1,Jan,4,Saturday,9,3329,3500,3320,19453,22655
2025-01-25,20,1,Jan,4,Saturday,9,3006,3150,2997,18943,21829
2025-01-25,21,1,Jan,4,Saturday,9,2723,2821,2714,18395,21015
2025-01-25,22,1,Jan,4,Saturday,9,2783,2905,2774,17874,20547
2025-01-25,23,1,Jan,4,Saturday,9,2481,2605,2472,17102,19470
2025-01-25,24,1,Jan,4,Saturday,20,2457,2638,2437,16478,18827
2025-01-26,1,1,Jan,4,Sunday,33,2488,2612,2455,15730,18101
2025-01-26,2,1,Jan,4,Sunday,20,2451,2628,2431,15347,17694
2025-01-26,3,1,Jan,4,Sunday,20,2605,2763,2585,15109,17620
2025-01-26,4,1,Jan,4,Sunday,198,2889,2882,2691,15063,17848
2025-01-26,5,1,Jan,4,Sunday,289,2891,2792,2602,15141,17913
2025-01-26,6,1,Jan,4,Sunday,160,2688,2732,2528,15311,17873
2025-01-26,7,1,Jan,4,Sunday,149,2813,2916,2664,15798,18485
2025-01-26,8,1,Jan,4,Sunday,9,2859,3009,2850,16155,18897
2025-01-26,9,1,Jan,4,Sunday,149,3034,3070,2885,16921,19815
2025-01-26,10,1,Jan,4,Sunday,9,2805,3011,2796,17169,19834
2025-01-26,11,1,Jan,4,Sunday,9,2423,2592,2414,16859,19142
2025-01-26,12,1,Jan,4,Sunday,9,2336,2505,2327,17007,19218
2025-01-26,13,1,Jan,4,Sunday,9,2459,2655,2450,17019,19356
2025-01-26,14,1,Jan,4,Sunday,10,2702,2878,2692,17038,19608
2025-01-26,15,1,Jan,4,Sunday,34,2899,3114,2865,17150,19895
2025-01-26,16,1,Jan,4,Sunday,34,2534,2694,2500,17306,19707
2025-01-26,17,1,Jan,4,Sunday,233,2750,2657,2517,18273,20876
2025-01-26,18,1,Jan,4,Sunday,9,2635,2769,2626,19566,22073
2025-01-26,19,1,Jan,4,Sunday,77,2767,3049,2690,19837,22470
2025-01-26,20,1,Jan,4,Sunday,10,2806,3382,2796,19303,21974
2025-01-26,21,1,Jan,4,Sunday,9,2936,3559,2927,18689,21483
2025-01-26,22,1,Jan,4,Sunday,9,2973,3570,2964,18124,20952
2025-01-26,23,1,Jan,4,Sunday,9,2839,3408,2830,17177,19877
2025-01-26,24,1,Jan,4,Sunday,20,2812,3247,2792,16341,19012
2025-01-27,1,1,Jan,5,Monday,59,2841,3294,2782,15713,18424
2025-01-27,2,1,Jan,5,Monday,199,3172,3443,2973,15375,18407
2025-01-27,3,1,Jan,5,Monday,59,3143,3531,3084,15259,18285
2025-01-27,4,1,Jan,5,Monday,130,3466,3821,3336,15362,18681
2025-01-27,5,1,Jan,5,Monday,149,3014,3338,2865,15512,18392
2025-01-27,6,1,Jan,5,Monday,214,2955,3202,2741,16208,19014
2025-01-27,7,1,Jan,5,Monday,9,2882,3383,2873,17365,20104
2025-01-27,8,1,Jan,5,Monday,9,3114,3534,3105,18667,21633
2025-01-27,9,1,Jan,5,Monday,9,2908,3364,2899,18936,21709
2025-01-27,10,1,Jan,5,Monday,9,2924,3359,2915,18531,21321
2025-01-27,11,1,Jan,5,Monday,9,2629,3255,2620,18077,20615
2025-01-27,12,1,Jan,5,Monday,9,2697,3099,2688,17640,20220
2025-01-27,13,1,Jan,5,Monday,9,2548,2994,2539,17724,20154
2025-01-27,14,1,Jan,5,Monday,9,2499,3000,2490,17786,20153
2025-01-27,15,1,Jan,5,Monday,9,2365,2820,2356,17826,20067
2025-01-27,16,1,Jan,5,Monday,9,2425,2891,2416,18371,20667
2025-01-27,17,1,Jan,5,Monday,9,2664,3141,2655,19337,21879
2025-01-27,18,1,Jan,5,Monday,303,3133,3320,2830,20314,23301
2025-01-27,19,1,Jan,5,Monday,12,2986,3520,2974,20384,23242
2025-01-27,20,1,Jan,5,Monday,9,2845,3354,2836,20070,22773
2025-01-27,21,1,Jan,5,Monday,9,2472,3053,2463,19608,21945
2025-01-27,22,1,Jan,5,Monday,9,2512,2991,2503,18710,21083
2025-01-27,23,1,Jan,5,Monday,9,2438,2918,2429,17690,19998
2025-01-27,24,1,Jan,5,Monday,15,2674,3187,2659,16898,19421
2025-01-28,1,1,Jan,5,Tuesday,9,2508,2943,2499,16187,18557
2025-01-28,2,1,Jan,5,Tuesday,99,2725,3191,2626,15899,18475
2025-01-28,3,1,Jan,5,Tuesday,9,2650,3229,2641,15831,18336
2025-01-28,4,1,Jan,5,Tuesday,24,2696,3384,2672,15986,18530
2025-01-28,5,1,Jan,5,Tuesday,24,2664,3088,2640,16096,18609
2025-01-28,6,1,Jan,5,Tuesday,9,2673,3156,2664,16792,19329
2025-01-28,7,1,Jan,5,Tuesday,113,2903,3296,2790,18045,20823
2025-01-28,8,1,Jan,5,Tuesday,434,3363,3235,2929,19500,22689
2025-01-28,9,1,Jan,5,Tuesday,9,2443,2877,2434,20061,22359
2025-01-28,10,1,Jan,5,Tuesday,9,2104,2526,2095,19726,21684
2025-01-28,11,1,Jan,5,Tuesday,632,1680,1530,1048,19299,20842
2025-01-28,12,1,Jan,5,Tuesday,951,1688,1186,737,18987,20527
2025-01-28,13,1,Jan,5,Tuesday,559,1576,1638,1017,18762,20237
2025-01-28,14,1,Jan,5,Tuesday,1060,2380,1860,1320,18703,20956
2025-01-28,15,1,Jan,5,Tuesday,951,2658,2189,1707,19189,21703
2025-01-28,16,1,Jan,5,Tuesday,755,2569,2308,1814,19657,22087
2025-01-28,17,1,Jan,5,Tuesday,969,2311,1977,1342,20321,22513
2025-01-28,18,1,Jan,5,Tuesday,1043,2489,1979,1446,20957,23331
2025-01-28,19,1,Jan,5,Tuesday,712,2703,2630,1991,20949,23528
2025-01-28,20,1,Jan,5,Tuesday,421,2394,2577,1973,20404,22679
2025-01-28,21,1,Jan,5,Tuesday,364,2485,2719,2121,19763,22139
2025-01-28,22,1,Jan,5,Tuesday,435,2766,2833,2331,19038,21667
2025-01-28,23,1,Jan,5,Tuesday,9,2371,2858,2362,17957,20205
2025-01-28,24,1,Jan,5,Tuesday,25,2533,2941,2508,17073,19473
2025-01-29,1,1,Jan,5,Wednesday,158,2550,2893,2392,16464,18900
2025-01-29,2,1,Jan,5,Wednesday,686,3072,2870,2386,16012,18951
2025-01-29,3,1,Jan,5,Wednesday,667,3039,2870,2372,15775,18678
2025-01-29,4,1,Jan,5,Wednesday,284,2929,3204,2645,15577,18376
2025-01-29,5,1,Jan,5,Wednesday,364,2888,3004,2524,15584,18320
2025-01-29,6,1,Jan,5,Wednesday,52,2499,2946,2447,16038,18401
2025-01-29,7,1,Jan,5,Wednesday,100,2598,3069,2498,17225,19679
2025-01-29,8,1,Jan,5,Wednesday,0,2556,2986,2556,18531,20955
2025-01-29,9,1,Jan,5,Wednesday,0,2533,2934,2533,19052,21451
2025-01-29,10,1,Jan,5,Wednesday,24,2376,2955,2352,19182,21446
2025-01-29,11,1,Jan,5,Wednesday,221,2838,3135,2617,18942,21647
2025-01-29,12,1,Jan,5,Wednesday,258,2932,3205,2674,18795,21570
2025-01-29,13,1,Jan,5,Wednesday,326,2619,2787,2293,18708,21186
2025-01-29,14,1,Jan,5,Wednesday,240,2657,2916,2417,18755,21282
2025-01-29,15,1,Jan,5,Wednesday,203,3032,3256,2829,18767,21661
2025-01-29,16,1,Jan,5,Wednesday,356,3302,3279,2946,19020,22152
2025-01-29,17,1,Jan,5,Wednesday,0,2780,3215,2780,19918,22528
2025-01-29,18,1,Jan,5,Wednesday,5,2255,2709,2250,20519,22644
2025-01-29,19,1,Jan,5,Wednesday,289,2690,2839,2401,20862,23401
2025-01-29,20,1,Jan,5,Wednesday,214,2581,2796,2367,20796,23241
2025-01-29,21,1,Jan,5,Wednesday,423,2854,2924,2431,20520,23221
2025-01-29,22,1,Jan,5,Wednesday,811,2670,2336,1859,19728,22274
2025-01-29,23,1,Jan,5,Wednesday,712,2797,2533,2085,18896,21574
2025-01-29,24,1,Jan,5,Wednesday,355,2913,3039,2558,18065,20851
2025-01-30,1,1,Jan,5,Thursday,68,3025,3381,2957,17365,20262
2025-01-30,2,1,Jan,5,Thursday,377,3190,3360,2813,17000,20040
2025-01-30,3,1,Jan,5,Thursday,397,2876,3014,2479,16935,19663
2025-01-30,4,1,Jan,5,Thursday,520,2799,2771,2279,16934,19595
2025-01-30,5,1,Jan,5,Thursday,513,3079,3140,2566,17135,20069
2025-01-30,6,1,Jan,5,Thursday,845,3015,2700,2170,17655,20518
2025-01-30,7,1,Jan,5,Thursday,876,2716,2406,1840,18716,21280
2025-01-30,8,1,Jan,5,Thursday,1234,2563,1968,1329,19998,22440
2025-01-30,9,1,Jan,5,Thursday,1142,2515,1881,1373,20169,22596
2025-01-30,10,1,Jan,5,Thursday,819,2476,2105,1657,20137,22498
2025-01-30,11,1,Jan,5,Thursday,755,2702,2464,1947,19828,22399
2025-01-30,12,1,Jan,5,Thursday,572,2503,2658,1931,19336,21708
2025-01-30,13,1,Jan,5,Thursday,118,2550,2963,2432,19275,21715
2025-01-30,14,1,Jan,5,Thursday,180,3187,3483,3007,19107,22142
2025-01-30,15,1,Jan,5,Thursday,20,2794,3249,2774,19315,21972
2025-01-30,16,1,Jan,5,Thursday,9,2774,3449,2765,19596,22253
2025-01-30,17,1,Jan,5,Thursday,845,3053,2823,2208,20002,22931
2025-01-30,18,1,Jan,5,Thursday,732,3081,3081,2349,20333,23293
2025-01-30,19,1,Jan,5,Thursday,728,3306,3253,2578,20167,23346
2025-01-30,20,1,Jan,5,Thursday,678,3469,3357,2791,19886,23218
2025-01-30,21,1,Jan,5,Thursday,100,3355,3702,3255,19437,22666
2025-01-30,22,1,Jan,5,Thursday,353,3567,3635,3214,18713,22120
2025-01-30,23,1,Jan,5,Thursday,573,3167,3082,2594,17706,20725
2025-01-30,24,1,Jan,5,Thursday,525,2957,3017,2432,16965,19790
2025-01-31,1,1,Jan,5,Friday,289,2923,3039,2634,16224,19010
2025-01-31,2,1,Jan,5,Friday,393,2792,2800,2399,15885,18542
2025-01-31,3,1,Jan,5,Friday,430,2917,2840,2487,15805,18582
2025-01-31,4,1,Jan,5,Friday,419,2941,3009,2522,15851,18635
2025-01-31,5,1,Jan,5,Friday,169,2670,3019,2501,16067,18605
2025-01-31,6,1,Jan,5,Friday,331,2848,3037,2517,16640,19337
2025-01-31,7,1,Jan,5,Friday,605,2673,2656,2068,17704,20257
2025-01-31,8,1,Jan,5,Friday,1004,3092,2584,2088,18846,21809
2025-01-31,9,1,Jan,5,Friday,947,2796,2442,1849,19346,22019
2025-01-31,10,1,Jan,5,Friday,1112,2916,2289,1804,19351,22184
2025-01-31,11,1,Jan,5,Friday,2066,3738,2096,1672,19376,22959
2025-01-31,12,1,Jan,5,Friday,1308,3013,2167,1705,19339,22219
2025-01-31,13,1,Jan,5,Friday,1179,2807,2321,1628,19170,21859
2025-01-31,14,1,Jan,5,Friday,1051,2921,2413,1870,19032,21818
2025-01-31,15,1,Jan,5,Friday,746,2811,2674,2065,19090,21771
2025-01-31,16,1,Jan,5,Friday,642,2751,2833,2109,19096,21724
2025-01-31,17,1,Jan,5,Friday,347,2814,3017,2467,19338,22044
2025-01-31,18,1,Jan,5,Friday,786,3071,3021,2285,19617,22579
2025-01-31,19,1,Jan,5,Friday,839,3371,3048,2532,19360,22595
2025-01-31,20,1,Jan,5,Friday,353,2978,3098,2625,19073,21910
2025-01-31,21,1,Jan,5,Friday,9,2678,3185,2669,18788,21329
2025-01-31,22,1,Jan,5,Friday,83,2680,3059,2597,18311,20857
2025-01-31,23,1,Jan,5,Friday,65,2495,2898,2430,17436,19791
