\\Yearly Intertie Schedule and Flow Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\Created at 2026-01-31 08:02:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\For 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MANITOBA,MANITOBA,MANITOBA,MANITOBA SK,MANITOBA SK,MANITOBA SK,MICHIGAN,MICHIGAN,MICHIGAN,MINNESOTA,MINNESOTA,MINNESOTA,NEW-YORK,NEW-YORK,NEW-YORK,PQ.AT,PQ.AT,PQ.AT,PQ.B5D.B31L,PQ.B5D.B31L,PQ.B5D.B31L,PQ.D4Z,PQ.D4Z,PQ.D4Z,PQ.D5A,PQ.D5A,PQ.D5A,PQ.H4Z,PQ.H4Z,PQ.H4Z,PQ.H9A,PQ.H9A,PQ.H9A,PQ.P33C,PQ.P33C,PQ.P33C,PQ.Q4C,PQ.Q4C,PQ.Q4C,PQ.X2Y,PQ.X2Y,PQ.X2Y,Total,Total,Total
Date,Hour,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow
2025-02-14,19,129,0,-125,0,0,26,942,0,-878,0,24,20,400,1415,972,1158,397,-733,0,0,0,0,0,2,0,0,0,0,9,20,0,0,0,0,0,1,0,0,105,0,0,0,2629,1845,-590
2025-02-14,20,96,0,-99,0,0,27,845,0,-853,0,24,21,425,1626,1237,929,497,-421,0,0,0,0,0,2,0,0,0,0,9,29,0,0,0,0,0,1,0,0,106,0,0,0,2295,2156,50
2025-02-14,21,129,0,-127,0,0,27,544,0,-853,0,24,21,425,1524,1398,824,484,-326,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,112,0,0,0,1922,2041,256
2025-02-14,22,133,0,-133,0,0,27,556,0,-491,0,24,21,225,1577,1337,771,546,-216,0,0,0,0,0,2,0,0,0,0,9,20,0,0,0,0,0,1,0,0,110,0,0,0,1685,2156,678
2025-02-14,23,125,0,-125,0,0,27,385,0,-443,0,24,21,200,1686,1498,888,684,-178,0,0,0,0,0,2,0,0,0,0,9,24,0,0,0,0,0,0,0,0,111,0,0,0,1598,2403,937
2025-02-14,24,135,0,-135,0,0,26,374,0,-229,0,24,21,200,1709,1427,440,666,233,0,0,0,0,0,2,0,0,0,0,9,17,0,0,0,0,0,0,0,0,111,0,0,0,1149,2408,1473
2025-02-15,1,153,0,-150,0,0,25,569,40,-153,0,22,22,105,1705,1336,9,676,665,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,0,0,0,0,0,109,0,0,0,836,2452,1867
2025-02-15,2,130,0,-131,0,0,25,268,60,4,0,22,21,120,1720,1428,9,617,612,0,0,0,0,0,2,0,0,0,0,9,35,0,0,0,0,0,1,0,0,106,0,0,0,527,2428,2103
2025-02-15,3,165,0,-162,0,0,25,242,20,92,0,22,21,16,1616,1389,9,600,602,0,0,0,0,0,2,0,0,0,0,9,34,0,0,0,0,0,1,0,0,106,0,0,0,432,2267,2110
2025-02-15,4,160,0,-158,0,0,25,283,0,-19,0,22,19,0,1414,1180,9,772,775,0,0,0,0,0,2,0,0,0,0,9,26,0,0,0,0,0,0,0,0,107,0,0,0,452,2217,1957
2025-02-15,5,84,0,-86,0,0,25,181,0,62,0,22,19,5,1472,1250,9,922,919,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,0,0,0,108,0,0,0,279,2425,2313
2025-02-15,6,152,0,-147,0,0,25,415,0,-85,0,22,20,20,1602,1283,9,901,900,0,0,0,0,0,2,0,0,0,0,9,15,0,0,0,0,0,0,0,0,108,0,0,0,596,2534,2121
2025-02-15,7,0,0,-11,0,0,25,685,20,-262,0,22,20,36,1586,1259,9,957,952,0,0,0,0,0,2,0,0,0,0,9,40,0,0,0,0,0,0,0,0,108,0,0,0,730,2594,2133
2025-02-15,8,48,0,-47,0,0,26,885,0,-475,0,22,20,0,1842,1564,55,885,838,0,0,0,0,0,2,0,0,0,0,9,31,0,0,0,0,0,0,0,0,108,0,0,0,988,2758,2067
2025-02-15,9,0,0,-2,0,0,27,871,0,-625,0,22,19,0,1867,1600,54,938,890,0,0,0,0,0,2,0,0,0,0,9,29,0,0,0,0,0,0,0,0,108,0,0,0,925,2836,2048
2025-02-15,10,0,0,0,0,0,27,517,0,-503,0,22,21,0,1492,1423,95,963,867,0,0,0,0,0,2,0,0,0,0,9,48,0,0,0,0,0,1,0,0,108,0,0,0,612,2486,1994
2025-02-15,11,0,0,0,0,0,27,500,0,-569,0,22,20,0,1437,1440,9,781,781,0,0,0,0,0,2,0,0,0,0,9,37,0,0,0,0,0,0,0,0,108,0,0,0,509,2249,1846
2025-02-15,12,96,0,-94,0,0,26,626,0,-600,0,22,19,0,1377,1311,9,877,874,0,0,0,0,0,2,0,0,0,0,9,12,0,0,0,0,0,1,0,0,108,0,0,0,731,2285,1659
2025-02-15,13,96,0,-97,0,0,25,578,0,-610,0,22,19,180,1274,1164,9,883,869,0,0,0,0,0,2,0,0,0,0,9,10,0,0,0,0,0,1,0,0,108,0,0,0,863,2188,1491
2025-02-15,14,96,0,-96,0,0,25,863,0,-811,0,22,19,305,1521,1123,9,682,679,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,1,0,0,108,0,0,0,1273,2234,1054
2025-02-15,15,120,0,-117,0,0,24,735,0,-385,0,22,20,377,1532,872,9,627,620,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,1,0,0,108,0,0,0,1241,2190,1147
2025-02-15,16,120,0,-120,0,0,24,400,0,-171,0,22,20,380,1582,1095,9,524,517,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,1,0,0,108,0,0,0,909,2137,1480
2025-02-15,17,135,0,-136,0,0,25,992,0,-850,0,22,22,575,1366,711,33,472,432,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,108,0,0,0,1735,1869,320
2025-02-15,18,121,0,-120,0,0,26,1100,0,-1102,0,22,27,730,1365,688,377,474,112,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,109,0,0,0,2328,1870,-251
2025-02-15,19,143,0,-142,0,0,27,1100,0,-1112,0,22,20,809,1315,562,10,515,499,0,0,0,0,0,2,0,0,0,0,9,7,0,0,0,0,0,1,0,0,109,0,0,0,2062,1861,-27
2025-02-15,20,142,0,-139,0,0,28,913,0,-914,0,22,18,530,1140,640,9,518,511,0,0,0,0,0,2,0,0,0,0,9,7,0,0,0,0,0,1,0,0,110,0,0,0,1594,1689,264
2025-02-15,21,162,0,-162,0,0,28,788,0,-756,0,22,19,233,1215,980,9,554,550,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,112,0,0,0,1192,1800,777
2025-02-15,22,165,0,-164,0,0,27,876,0,-735,0,22,19,26,1476,1276,9,556,559,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,112,0,0,0,1076,2063,1103
2025-02-15,23,165,0,-163,0,0,27,678,0,-534,0,22,19,131,1515,1296,9,833,833,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,112,0,0,0,983,2379,1599
2025-02-15,24,164,0,-162,0,0,26,556,0,-527,0,22,18,5,1560,1546,9,990,985,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,112,0,0,0,734,2581,2004
2025-02-16,1,43,0,-46,0,0,26,294,60,-383,0,21,18,5,1569,1713,57,896,838,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,110,0,0,0,399,2555,2282
2025-02-16,2,34,0,-32,0,0,26,203,60,-273,0,21,18,19,1619,1707,65,806,745,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,108,0,0,0,321,2515,2308
2025-02-16,3,34,0,-36,0,0,25,2,86,-192,0,21,18,0,1550,1831,72,905,839,0,0,0,0,0,2,0,0,0,0,9,11,0,0,0,0,0,0,0,0,107,0,0,0,108,2571,2605
2025-02-16,4,34,0,-33,0,0,26,127,86,12,0,21,18,5,1605,1562,9,844,843,0,0,0,0,0,2,0,0,0,0,9,36,0,0,0,0,0,1,0,0,107,0,0,0,175,2565,2574
2025-02-16,5,82,0,-78,0,0,26,215,86,16,0,21,18,25,1625,1428,9,942,944,0,0,0,0,0,2,0,0,0,0,9,32,0,0,0,0,0,1,0,0,107,0,0,0,331,2683,2496
2025-02-16,6,58,0,-59,0,0,26,235,100,-41,0,21,18,15,1615,1556,9,942,934,0,0,0,0,0,2,0,0,0,0,9,32,0,0,0,0,0,1,0,0,106,0,0,0,317,2687,2575
2025-02-16,7,48,0,-50,0,0,27,60,60,41,0,21,18,0,1600,1655,9,846,843,0,0,0,0,0,2,0,0,0,0,9,35,0,0,0,0,0,1,0,0,106,0,0,0,117,2536,2678
2025-02-16,8,96,0,-94,0,0,27,320,60,-38,0,21,19,10,1804,1569,9,837,837,0,0,0,0,0,2,0,0,0,0,9,34,0,0,0,0,0,1,0,0,106,0,0,0,435,2731,2463
2025-02-16,9,91,0,-89,0,0,28,180,0,68,0,21,19,46,1946,1722,9,945,940,0,0,0,0,0,2,0,0,0,0,9,35,0,0,0,0,0,1,0,0,106,0,0,0,326,2921,2832
2025-02-16,10,48,0,-51,0,0,28,339,0,-94,0,21,20,0,1900,1709,9,895,893,0,0,0,0,0,2,0,0,0,0,9,36,0,0,0,0,0,1,0,0,106,0,0,0,396,2825,2650
2025-02-16,11,72,0,-71,0,0,28,460,0,-325,0,21,20,0,1891,1707,9,894,887,0,0,0,0,0,2,0,0,0,0,9,44,0,0,0,0,0,1,0,0,107,0,0,0,541,2815,2400
2025-02-16,12,72,0,-74,0,0,27,640,0,-466,0,21,20,0,1900,1765,9,794,787,0,0,0,0,0,2,0,0,0,0,9,50,0,0,0,0,0,1,0,0,107,0,0,0,721,2724,2219
2025-02-16,13,72,0,-72,0,0,26,655,0,-584,0,21,20,50,1853,1812,9,698,697,0,0,0,0,0,2,0,0,0,0,9,48,0,0,0,0,0,1,0,0,107,0,0,0,786,2581,2057
2025-02-16,14,84,0,-82,0,0,25,305,0,-489,0,21,21,100,1543,1624,9,783,771,0,0,0,0,0,2,0,0,0,0,9,35,0,0,0,0,0,1,0,0,107,0,0,0,498,2356,2015
2025-02-16,15,95,0,-98,0,0,25,293,0,-461,0,21,21,100,1482,1586,9,535,532,0,0,0,0,0,2,0,0,0,0,9,41,0,0,0,0,0,1,0,0,107,0,0,0,497,2047,1756
2025-02-16,16,144,0,-141,0,0,25,343,0,-470,0,21,22,416,1682,1363,9,585,585,0,0,0,0,0,2,0,0,0,0,9,41,0,0,0,0,0,1,0,0,107,0,0,0,912,2297,1535
2025-02-16,17,144,0,-141,0,0,25,233,0,-170,0,21,21,571,2007,1412,9,704,700,0,0,0,0,0,2,0,0,0,0,9,42,0,0,0,0,0,1,0,0,107,0,0,0,957,2741,1999
2025-02-16,18,144,0,-141,0,0,26,373,0,-143,0,21,22,521,1788,1050,66,683,632,0,0,0,0,0,2,0,0,0,0,9,29,0,0,0,0,0,0,0,0,107,0,0,0,1104,2501,1584
2025-02-16,19,144,0,-143,0,0,27,671,26,-536,0,21,23,595,1495,788,18,960,944,0,0,0,0,0,2,0,0,0,0,9,21,0,0,0,0,0,0,0,0,107,0,0,0,1428,2511,1233
2025-02-16,20,163,0,-162,0,0,28,583,176,-524,0,21,25,726,1745,1089,23,963,949,0,0,0,0,0,2,0,0,0,0,9,18,0,0,0,0,0,1,0,0,107,0,0,0,1495,2914,1533
2025-02-16,21,165,0,-164,0,0,28,492,0,-475,0,21,24,240,1776,1524,23,902,879,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,1,0,0,108,0,0,0,920,2708,1936
2025-02-16,22,145,0,-146,0,0,28,276,20,-270,0,21,23,315,1896,1625,9,739,736,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,1,0,0,108,0,0,0,745,2685,2121
2025-02-16,23,120,0,-120,0,0,27,253,210,-38,0,21,21,30,1630,1600,9,708,715,0,0,0,0,0,2,0,0,0,0,9,14,0,0,0,0,0,0,0,0,108,0,0,0,412,2578,2329
2025-02-16,24,34,0,-37,0,0,26,119,211,-55,0,21,22,17,1617,1710,9,953,950,0,0,0,0,0,2,0,0,0,0,9,-3,0,0,0,0,0,1,0,0,110,0,0,0,179,2811,2726
2025-02-17,1,39,0,-38,0,0,26,1,100,-86,0,21,21,0,1600,1793,0,939,950,0,0,0,0,0,2,0,0,0,0,20,-4,0,0,0,0,0,1,0,0,110,0,0,0,40,2680,2775
2025-02-17,2,39,0,-38,0,0,26,2,100,-106,0,21,20,0,1600,1771,63,1096,1044,0,0,0,0,0,2,0,0,0,0,20,7,0,0,0,0,0,1,0,0,110,0,0,0,104,2837,2837
2025-02-17,3,39,0,-37,0,0,26,2,100,-230,0,21,20,0,1600,1900,0,1084,1096,0,0,0,0,0,2,0,0,0,0,20,14,0,0,0,0,0,1,0,0,115,0,0,0,41,2825,2907
2025-02-17,4,39,0,-39,0,0,26,2,250,-107,0,21,19,0,1600,1907,0,1120,1123,0,0,0,0,0,2,0,0,0,0,20,15,0,0,0,0,0,0,0,0,115,0,0,0,41,3011,3061
2025-02-17,5,39,0,-35,0,0,26,1,100,-52,0,21,19,0,1600,1812,189,1175,991,0,0,0,0,0,2,0,0,0,0,20,15,0,0,0,0,0,0,0,0,115,0,0,0,229,2916,2893
2025-02-17,6,39,12,-24,0,0,26,1,350,3,0,21,20,0,1600,1895,236,1153,923,0,0,0,0,0,2,0,0,0,0,20,15,0,0,0,0,0,1,0,0,115,0,0,0,276,3156,2976
2025-02-17,7,0,50,50,0,0,26,0,580,309,0,21,19,0,1600,1910,288,1200,922,0,0,0,0,0,2,0,0,0,0,20,18,0,0,0,0,0,0,0,0,114,0,0,0,288,3471,3370
2025-02-17,8,0,12,20,0,0,27,0,941,834,0,21,20,0,1609,1626,243,1154,924,0,0,0,0,0,2,0,0,0,0,20,16,0,0,0,0,0,0,0,0,114,0,0,0,243,3757,3583
2025-02-17,9,0,50,52,0,0,28,0,737,705,0,21,20,0,1725,1666,172,1179,1012,0,0,0,0,0,2,0,0,0,0,20,15,0,0,0,0,0,0,0,0,114,0,0,0,172,3732,3614
2025-02-17,10,0,36,36,0,0,28,0,100,234,0,21,19,0,1670,1592,294,1179,890,0,0,0,0,0,2,0,0,0,0,20,3,0,0,0,0,0,1,0,0,114,0,0,0,294,3026,2919
2025-02-17,11,0,36,34,0,0,27,0,100,86,0,21,25,0,1900,1842,302,1186,888,0,0,0,0,0,2,0,0,0,0,20,24,0,0,0,0,0,0,0,0,114,0,0,0,302,3263,3042
2025-02-17,12,0,36,30,0,0,27,1,20,-20,0,21,22,0,1900,1826,318,1205,888,0,0,0,0,0,2,0,0,0,0,20,31,0,0,0,0,0,0,0,0,114,0,0,0,319,3202,2920
2025-02-17,13,0,0,2,0,0,26,1,20,112,0,21,19,0,1900,1843,306,1198,901,0,0,0,0,0,2,0,0,0,0,20,-1,0,0,0,0,0,1,0,0,114,0,0,0,307,3159,3019
2025-02-17,14,0,0,2,0,0,25,1,20,78,0,21,20,35,1935,1832,203,1196,997,0,0,0,0,0,2,0,0,0,0,20,-4,0,0,0,0,0,0,0,0,114,0,0,0,239,3192,3066
2025-02-17,15,0,0,-1,0,0,25,1,20,82,0,21,25,0,1834,1769,363,1271,914,0,0,0,0,0,2,0,0,0,0,20,-4,0,0,0,0,0,1,0,0,114,0,0,0,364,3166,2927
2025-02-17,16,0,0,0,0,0,25,0,20,123,0,21,21,0,1900,1710,373,1269,901,0,0,0,0,0,2,0,0,0,0,20,-1,0,0,0,0,0,0,0,0,114,0,0,0,373,3230,2895
2025-02-17,17,101,0,-92,0,0,25,1,0,192,0,21,21,178,1928,1518,325,1226,902,0,0,0,0,0,2,0,0,0,0,20,2,0,0,0,0,0,1,0,0,114,0,0,0,605,3195,2685
2025-02-17,18,100,0,-87,0,0,26,0,40,190,0,21,22,82,1810,1529,336,1232,903,0,0,0,0,0,2,0,0,0,0,20,1,0,0,0,0,0,0,0,0,114,0,0,0,518,3123,2700
2025-02-17,19,75,0,-51,0,0,28,116,81,85,0,21,22,550,1688,1015,400,1251,853,0,0,0,0,0,2,0,0,0,0,20,0,0,0,0,0,0,0,0,0,113,0,0,0,1141,3061,2067
2025-02-17,20,0,0,4,0,0,29,3,90,350,0,21,22,294,1918,1301,561,1321,775,0,0,0,0,0,2,0,0,0,0,20,4,0,0,0,0,0,0,0,0,113,0,0,0,858,3370,2600
2025-02-17,21,0,15,13,0,0,29,1,60,383,0,21,22,373,1999,1289,270,1192,927,0,0,0,0,0,2,0,0,0,0,20,25,0,0,0,0,0,1,0,0,113,0,0,0,644,3307,2804
2025-02-17,22,0,15,0,0,0,0,0,250,0,0,21,0,75,1932,0,400,1290,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,475,3528,0
2025-02-17,23,0,15,0,0,0,0,2,640,0,0,21,0,250,1850,0,358,1267,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,610,3813,0
2025-02-17,24,39,32,0,0,0,0,1,853,0,0,21,0,146,1746,0,285,1182,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,471,3854,0
2025-02-18,1,39,17,-21,0,0,26,140,717,426,0,21,21,0,1600,1676,369,1209,845,0,0,0,0,0,2,0,0,0,0,20,47,0,0,0,0,0,1,0,0,113,0,0,0,548,3584,3136
2025-02-18,2,39,17,-23,0,0,26,0,878,607,0,21,21,0,1600,1801,377,1250,874,0,0,0,0,0,2,0,0,0,0,20,46,0,0,0,0,0,0,0,0,114,0,0,0,416,3786,3468
2025-02-18,3,39,0,-40,0,0,26,9,520,475,0,21,21,100,1700,1682,414,1321,914,0,0,0,0,0,2,0,0,0,0,20,46,0,0,0,0,0,0,0,0,113,0,0,0,562,3582,3239
2025-02-18,4,39,0,-39,0,0,26,0,520,470,0,21,20,100,1700,1694,302,1270,974,0,0,0,0,0,2,0,0,0,0,20,44,0,0,0,0,0,0,0,0,113,0,0,0,441,3531,3304
2025-02-18,5,39,0,-38,0,0,26,0,820,668,0,21,20,100,1700,1768,395,1301,911,0,0,0,0,0,2,0,0,0,0,20,48,0,0,0,0,0,0,0,0,113,0,0,0,534,3862,3518
2025-02-18,6,116,0,-110,0,0,26,140,750,637,0,21,21,140,1740,1643,402,1269,869,0,0,0,0,0,2,0,0,0,0,20,47,0,0,0,0,0,0,0,0,113,0,0,0,798,3800,3248
2025-02-18,7,75,0,-74,0,0,27,299,450,668,0,21,21,327,1922,1239,465,1225,759,0,0,0,0,0,2,0,0,0,0,20,50,0,0,0,0,0,0,0,0,112,0,0,0,1166,3638,2804
2025-02-18,8,0,0,-1,0,0,29,308,570,447,0,21,22,250,1695,1254,271,871,617,0,0,0,0,0,2,0,0,0,0,20,49,0,0,0,0,0,0,0,0,112,0,0,0,829,3177,2531
2025-02-18,9,0,0,4,0,0,29,61,245,343,0,21,23,316,1562,1019,291,1270,975,0,0,0,0,0,2,0,0,0,0,20,47,0,0,0,0,0,0,0,0,112,0,0,0,668,3118,2554
2025-02-18,10,0,0,1,0,0,29,278,320,379,0,21,23,383,1814,1062,500,1274,779,0,0,0,0,0,2,0,0,0,0,20,46,0,0,0,0,0,0,0,0,112,0,0,0,1161,3449,2433
2025-02-18,11,17,0,-9,0,0,28,200,270,236,0,21,23,344,1801,1218,341,1184,850,0,0,0,0,0,2,0,0,0,0,20,40,0,0,0,0,0,1,0,0,112,0,0,0,902,3296,2501
2025-02-18,12,146,0,-87,0,0,27,92,270,149,0,21,24,530,1908,1268,328,1195,862,0,0,0,0,0,2,0,0,0,0,20,38,0,0,0,0,0,0,0,0,112,0,0,0,1096,3414,2395
2025-02-18,13,165,0,-115,0,0,23,22,220,224,0,21,14,417,1860,1373,828,1194,366,0,0,0,0,0,2,0,0,0,0,20,40,0,0,0,0,0,1,0,0,112,0,0,0,1432,3315,2040
2025-02-18,14,80,0,-88,0,0,25,83,220,233,0,21,17,308,2143,1699,1228,1235,38,0,0,0,0,0,2,0,0,0,0,20,30,0,0,0,0,0,0,0,0,112,0,0,0,1699,3639,2068
2025-02-18,15,66,0,-67,0,0,24,2,170,103,0,21,15,150,1843,1784,1228,1251,34,0,0,0,0,0,2,0,0,0,0,20,29,0,0,0,0,0,1,0,0,112,0,0,0,1446,3305,2037
2025-02-18,16,165,0,-158,0,0,24,1,90,5,0,21,19,227,1720,1586,1228,1223,11,0,0,0,0,0,2,0,0,0,0,20,23,0,0,0,0,0,0,0,0,112,0,0,0,1621,3074,1624
2025-02-18,17,152,0,-152,0,0,24,3,90,-71,0,21,18,617,1430,962,540,1185,642,0,0,0,0,0,2,0,0,0,0,20,28,0,0,0,0,0,0,0,0,112,0,0,0,1312,2746,1565
2025-02-18,18,152,0,-148,0,0,26,103,160,-33,0,21,22,695,1547,1040,128,1160,1017,0,0,0,0,0,2,0,0,0,0,20,31,0,0,0,0,0,0,0,0,112,0,0,0,1078,2908,2069
2025-02-18,19,83,0,-90,0,0,27,2,180,83,0,21,18,709,1711,1161,297,835,562,0,0,0,0,0,2,0,0,0,0,20,27,0,0,0,0,0,1,0,0,112,0,0,0,1091,2767,1903
2025-02-18,20,154,0,-151,0,0,28,183,90,-207,0,21,21,982,1332,514,303,1111,814,0,0,0,0,0,2,0,0,0,0,20,39,0,0,0,0,0,0,0,0,112,0,0,0,1622,2574,1172
2025-02-18,21,156,0,-160,0,0,28,252,70,-353,0,21,20,1072,1558,628,261,1159,913,0,0,0,0,0,2,0,0,0,0,20,48,0,0,0,0,0,1,0,0,113,0,0,0,1741,2828,1240
2025-02-18,22,162,0,-160,0,0,28,86,70,-226,0,21,18,644,1298,774,79,1234,1163,0,0,0,0,0,2,0,0,0,0,20,47,0,0,0,0,0,0,0,0,113,0,0,0,971,2643,1759
2025-02-18,23,162,0,-163,0,0,27,1,113,-57,0,21,18,380,1540,1219,200,1247,1058,0,0,0,0,0,2,0,0,0,0,20,51,0,0,0,0,0,1,0,0,113,0,0,0,743,2941,2269
2025-02-18,24,165,0,-162,0,0,26,1,120,-95,0,21,20,530,2022,1610,200,1247,1060,0,0,0,0,0,2,0,0,0,0,20,49,0,0,0,0,0,0,0,0,113,0,0,0,896,3430,2623
2025-02-19,1,56,0,-103,0,0,25,0,210,68,0,21,17,50,1398,1466,119,1233,1120,0,0,0,0,0,2,0,0,0,0,20,24,0,0,0,0,0,0,0,0,67,0,0,0,225,2882,2686
2025-02-19,2,162,0,-154,0,0,25,0,390,223,0,21,23,100,1518,1560,74,1178,1112,0,0,0,0,0,2,0,0,0,0,20,22,0,0,0,0,0,0,0,0,67,0,0,0,336,3127,2880
2025-02-19,3,39,0,-44,0,0,24,0,340,223,0,21,18,100,1646,1670,213,1299,1098,0,0,0,0,0,2,0,0,0,0,20,13,0,0,0,0,0,0,0,0,67,0,0,0,352,3326,3071
2025-02-19,4,105,0,-101,0,0,24,0,220,214,0,21,22,206,1688,1490,0,1212,1219,0,0,0,0,0,2,0,0,0,0,20,17,0,0,0,0,0,0,0,0,62,0,0,0,311,3161,2949
2025-02-19,5,108,0,-104,0,0,24,192,182,74,0,21,17,496,1764,1215,127,1198,1079,0,0,0,0,0,2,0,0,0,0,20,15,0,0,0,0,0,0,0,0,44,0,0,0,923,3185,2366
2025-02-19,6,39,0,-39,0,0,24,215,100,-293,0,0,2,908,1578,904,216,1247,1029,0,0,0,0,0,2,0,0,0,0,20,18,0,0,0,0,0,0,0,0,45,0,0,0,1378,2945,1692
2025-02-19,7,91,0,-85,0,0,25,255,20,-289,0,0,0,608,1238,669,137,820,697,0,0,0,0,0,2,0,0,0,0,20,25,0,0,0,0,0,1,0,0,45,0,0,0,1091,2098,1090
2025-02-19,8,50,0,-51,0,0,26,362,140,-112,0,0,-1,659,1203,383,100,892,794,0,0,0,0,0,2,0,0,0,0,20,33,0,0,0,0,0,0,0,0,45,0,0,0,1171,2255,1119
2025-02-19,9,33,0,-35,0,0,27,890,60,-364,0,0,-1,425,1265,336,0,673,687,0,0,0,0,0,2,0,0,0,0,20,27,0,0,0,0,0,0,0,0,46,0,0,0,1348,2018,725
2025-02-19,10,40,0,-39,0,0,27,672,60,-554,0,0,1,590,1251,536,0,1092,1081,0,0,0,0,0,2,0,0,0,0,20,16,0,0,0,0,0,0,0,0,45,0,0,0,1302,2423,1115
2025-02-19,11,0,0,1,0,0,26,762,60,-324,0,0,2,125,1473,985,809,1286,499,0,0,0,0,0,2,0,0,0,0,20,6,0,0,0,0,0,0,0,0,45,0,0,0,1696,2839,1242
2025-02-19,12,0,0,-1,0,0,25,653,40,-407,0,0,1,245,1472,1096,609,1233,629,0,0,0,0,0,2,0,0,0,0,20,0,0,0,0,0,0,0,0,0,66,0,0,0,1507,2765,1411
2025-02-19,13,0,0,-1,0,0,25,514,40,-531,0,0,0,229,1441,1292,709,1321,617,0,0,0,0,0,2,0,0,0,0,20,4,0,0,0,0,0,0,0,0,68,0,0,0,1452,2822,1476
2025-02-19,14,0,0,-5,0,0,24,265,40,-480,0,0,1,283,1489,1412,1009,1439,429,0,0,0,0,0,2,0,0,0,0,20,-2,0,0,0,0,0,1,0,0,68,0,0,0,1557,2988,1450
2025-02-19,15,0,0,-6,0,0,24,537,40,-350,0,0,-1,150,1622,1299,1209,1414,211,0,0,0,0,0,2,0,0,0,0,20,-14,0,0,0,0,0,0,0,0,68,0,0,0,1896,3096,1233
2025-02-19,16,0,0,-13,0,0,24,806,165,-237,0,0,2,225,1722,1141,1209,1368,158,0,0,0,0,0,2,0,0,0,0,20,-20,0,0,0,0,0,1,0,0,67,0,0,0,2240,3275,1125
2025-02-19,17,0,0,2,0,0,24,953,90,-540,0,0,3,345,1655,1094,1209,1243,54,0,0,0,0,0,2,0,0,0,0,20,-13,0,0,0,0,0,0,0,0,67,0,0,0,2507,3008,693
2025-02-19,18,0,0,1,0,0,25,770,40,-842,0,0,3,561,1225,808,559,1221,649,0,0,0,0,0,2,0,0,0,0,20,-13,0,0,0,0,0,0,0,0,67,0,0,0,1890,2506,700
2025-02-19,19,0,0,3,0,0,26,720,100,-841,0,0,1,1007,1305,640,533,1093,576,0,0,0,0,0,2,0,0,0,0,20,20,0,0,0,0,0,1,0,0,67,0,0,0,2260,2518,495
2025-02-19,20,50,0,-48,0,0,27,762,60,-784,0,0,-1,1295,1435,237,178,1081,912,0,0,0,0,0,2,0,0,0,0,20,20,0,0,0,0,0,0,0,0,67,0,0,0,2285,2596,432
2025-02-19,21,0,0,1,0,0,27,587,60,-592,0,0,-3,1006,1491,475,133,1093,968,0,0,0,0,0,2,0,0,0,0,20,23,0,0,0,0,0,0,0,0,67,0,0,0,1726,2664,968
2025-02-19,22,0,40,38,0,0,26,553,231,-488,0,0,2,462,1287,926,128,1045,914,0,0,0,0,0,2,0,0,0,0,20,23,0,0,0,0,0,1,0,0,67,0,0,0,1143,2623,1511
2025-02-19,23,0,0,-2,0,0,26,280,100,-314,0,0,-1,240,1561,1320,600,1179,604,0,0,0,0,0,2,0,0,0,0,20,42,0,0,0,0,0,0,0,0,67,0,0,0,1120,2860,1744
